"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030517","GO:0030517","negative regulation of axon extension","2/276","43/18723",0.132101127490714,0.562647207061162,0.509868793267296,"SEMA5A/PTPRS",2
"GO:0042181","GO:0042181","ketone biosynthetic process","2/276","43/18723",0.132101127490714,0.562647207061162,0.509868793267296,"EGR1/ADM",2
"GO:0045494","GO:0045494","photoreceptor cell maintenance","2/276","43/18723",0.132101127490714,0.562647207061162,0.509868793267296,"PROM1/ADGRV1",2
"GO:1903793","GO:1903793","positive regulation of anion transport","2/276","43/18723",0.132101127490714,0.562647207061162,0.509868793267296,"MAP2K6/PTGES",2
"GO:0003012","GO:0003012","muscle system process","10/276","452/18723",0.132830767852534,0.562647207061162,0.509868793267296,"CCDC78/MAP2K6/CALM1/CALM2/ERRFI1/CCN2/PTGS2/TPM1/NR4A1/CALD1",10
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","4/276","133/18723",0.133796286580461,0.562647207061162,0.509868793267296,"CD74/EGR1/ADM/PTGS2",4
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","4/276","133/18723",0.133796286580461,0.562647207061162,0.509868793267296,"GRN/SEMA5A/HSPB1/PTGS2",4
"GO:0032413","GO:0032413","negative regulation of ion transmembrane transporter activity","3/276","86/18723",0.133895568584381,0.562647207061162,0.509868793267296,"CALM1/SLC9A3R1/CALM2",3
"GO:0034599","GO:0034599","cellular response to oxidative stress","7/276","288/18723",0.13465967376791,0.562647207061162,0.509868793267296,"JUN/EPAS1/FOS/MGST1/HSPB1/PRR5L/TPM1",7
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","6/276","235/18723",0.134922834291728,0.562647207061162,0.509868793267296,"STK33/FHL1/SLC9A3R1/ZFP36L1/BTG2/RPL26",6
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","4/276","134/18723",0.136420865509007,0.562647207061162,0.509868793267296,"MGLL/RPGRIP1L/TULP3/ADM",4
"GO:0042552","GO:0042552","myelination","4/276","134/18723",0.136420865509007,0.562647207061162,0.509868793267296,"ITGB4/FA2H/PTPRZ1/NDRG1",4
"GO:0048659","GO:0048659","smooth muscle cell proliferation","5/276","184/18723",0.136537587093267,0.562647207061162,0.509868793267296,"JUN/TRIB1/TGM2/PTGS2/TPM1",5
"GO:0016072","GO:0016072","rRNA metabolic process","6/276","236/18723",0.136849984266011,0.562647207061162,0.509868793267296,"PIH1D2/RPS14/RPL26/RPS16/RPL7A/RPL10A",6
"GO:0097178","GO:0097178","ruffle assembly","2/276","44/18723",0.137110081254519,0.562647207061162,0.509868793267296,"PFN2/WDPCP",2
"GO:0001776","GO:0001776","leukocyte homeostasis","3/276","87/18723",0.137258317374619,0.562647207061162,0.509868793267296,"CD74/KITLG/BCL10",3
"GO:0044070","GO:0044070","regulation of anion transport","3/276","87/18723",0.137258317374619,0.562647207061162,0.509868793267296,"MAP2K6/CRY2/PTGES",3
"GO:0048041","GO:0048041","focal adhesion assembly","3/276","87/18723",0.137258317374619,0.562647207061162,0.509868793267296,"VCL/SDC4/WDPCP",3
"GO:0061014","GO:0061014","positive regulation of mRNA catabolic process","3/276","87/18723",0.137258317374619,0.562647207061162,0.509868793267296,"ZFP36L1/BTG2/PRR5L",3
"GO:1901879","GO:1901879","regulation of protein depolymerization","3/276","87/18723",0.137258317374619,0.562647207061162,0.509868793267296,"SPEF1/MAP1A/SEMA5A",3
"GO:0030336","GO:0030336","negative regulation of cell migration","8/276","344/18723",0.137406114734217,0.562647207061162,0.509868793267296,"MAPK15/CD74/SLC9A3R1/PFN2/VCL/TRIB1/RAP2B/TPM1",8
"GO:0002934","GO:0002934","desmosome organization","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"NECTIN1",1
"GO:0007028","GO:0007028","cytoplasm organization","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"TFCP2L1",1
"GO:0007191","GO:0007191","adenylate cyclase-activating dopamine receptor signaling pathway","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"SLC9A3R1",1
"GO:0009750","GO:0009750","response to fructose","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"PTGS2",1
"GO:0015824","GO:0015824","proline transport","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"SLC6A20",1
"GO:0019062","GO:0019062","virion attachment to host cell","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"NECTIN1",1
"GO:0019532","GO:0019532","oxalate transport","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"SLC26A2",1
"GO:0030214","GO:0030214","hyaluronan catabolic process","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"CD44",1
"GO:0031915","GO:0031915","positive regulation of synaptic plasticity","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"PTGS2",1
"GO:0033089","GO:0033089","positive regulation of T cell differentiation in thymus","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"EGR3",1
"GO:0035524","GO:0035524","proline transmembrane transport","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"SLC6A20",1
"GO:0048671","GO:0048671","negative regulation of collateral sprouting","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"PTPRS",1
"GO:0051409","GO:0051409","response to nitrosative stress","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"DUSP6",1
"GO:0060513","GO:0060513","prostatic bud formation","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"TP63",1
"GO:0060525","GO:0060525","prostate glandular acinus development","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"TP63",1
"GO:0070383","GO:0070383","DNA cytosine deamination","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"APOBEC1",1
"GO:0072124","GO:0072124","regulation of glomerular mesangial cell proliferation","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"EGR1",1
"GO:0090037","GO:0090037","positive regulation of protein kinase C signaling","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"ADGRV1",1
"GO:0090209","GO:0090209","negative regulation of triglyceride metabolic process","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"SORL1",1
"GO:0097084","GO:0097084","vascular associated smooth muscle cell development","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"ADM",1
"GO:1901993","GO:1901993","regulation of meiotic cell cycle phase transition","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"MAPK15",1
"GO:1902946","GO:1902946","protein localization to early endosome","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"SORL1",1
"GO:1902959","GO:1902959","regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"SORL1",1
"GO:1904526","GO:1904526","regulation of microtubule binding","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"GAS8",1
"GO:1990535","GO:1990535","neuron projection maintenance","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"MAP1A",1
"GO:2000253","GO:2000253","positive regulation of feeding behavior","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"CFAP20",1
"GO:2000425","GO:2000425","regulation of apoptotic cell clearance","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"TGM2",1
"GO:2000434","GO:2000434","regulation of protein neddylation","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"EPAS1",1
"GO:2000674","GO:2000674","regulation of type B pancreatic cell apoptotic process","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"CAPN10",1
"GO:2000849","GO:2000849","regulation of glucocorticoid secretion","1/276","10/18723",0.138039266487478,0.562647207061162,0.509868793267296,"CRY2",1
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","5/276","185/18723",0.138757287705894,0.562647207061162,0.509868793267296,"SLC9A3R1/HPSE/F3/SEMA5A/CHI3L1",5
"GO:0033673","GO:0033673","negative regulation of kinase activity","6/276","237/18723",0.138790092477125,0.562647207061162,0.509868793267296,"SORL1/TRIB1/ERRFI1/HSPB1/SFN/GPRC5A",6
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","3/276","88/18723",0.140649769450334,0.562647207061162,0.509868793267296,"NME9/AK9/NME7",3
"GO:0007272","GO:0007272","ensheathment of neurons","4/276","136/18723",0.141732199397114,0.562647207061162,0.509868793267296,"ITGB4/FA2H/PTPRZ1/NDRG1",4
"GO:0008366","GO:0008366","axon ensheathment","4/276","136/18723",0.141732199397114,0.562647207061162,0.509868793267296,"ITGB4/FA2H/PTPRZ1/NDRG1",4
"GO:0003009","GO:0003009","skeletal muscle contraction","2/276","45/18723",0.142160337837904,0.562647207061162,0.509868793267296,"CCDC78/NR4A1",2
"GO:0032309","GO:0032309","icosanoid secretion","2/276","45/18723",0.142160337837904,0.562647207061162,0.509868793267296,"MAP2K6/PTGES",2
"GO:0035272","GO:0035272","exocrine system development","2/276","45/18723",0.142160337837904,0.562647207061162,0.509868793267296,"TGM2/TFCP2L1",2
"GO:0035307","GO:0035307","positive regulation of protein dephosphorylation","2/276","45/18723",0.142160337837904,0.562647207061162,0.509868793267296,"CALM1/CALM2",2
"GO:0044088","GO:0044088","regulation of vacuole organization","2/276","45/18723",0.142160337837904,0.562647207061162,0.509868793267296,"IFT88/GRN",2
"GO:0045933","GO:0045933","positive regulation of muscle contraction","2/276","45/18723",0.142160337837904,0.562647207061162,0.509868793267296,"CCN2/PTGS2",2
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","2/276","45/18723",0.142160337837904,0.562647207061162,0.509868793267296,"ZFP36L1/ERRFI1",2
"GO:0098534","GO:0098534","centriole assembly","2/276","45/18723",0.142160337837904,0.562647207061162,0.509868793267296,"CCDC78/CETN2",2
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","6/276","239/18723",0.142708810949762,0.562647207061162,0.509868793267296,"CD74/EGR3/BCL10/HSPH1/CD44/IGFBP2",6
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","5/276","187/18723",0.143244197635094,0.562647207061162,0.509868793267296,"FOXJ1/CD74/SDC4/GRN/SCGB1A1",5
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","3/276","89/18723",0.144069252783931,0.562647207061162,0.509868793267296,"NME9/AK9/NME7",3
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","3/276","89/18723",0.144069252783931,0.562647207061162,0.509868793267296,"SORL1/TRIB1/TPM1",3
"GO:0009410","GO:0009410","response to xenobiotic stimulus","10/276","462/18723",0.146604996159119,0.562647207061162,0.509868793267296,"JUN/MAP2K6/FOS/MGST1/APOBEC1/MYC/PTGS2/DUSP6/IGFBP2/SCGB1A1",10
"GO:0001974","GO:0001974","blood vessel remodeling","2/276","46/18723",0.147249603645548,0.562647207061162,0.509868793267296,"EPAS1/TGM2",2
"GO:0043462","GO:0043462","regulation of ATPase activity","2/276","46/18723",0.147249603645548,0.562647207061162,0.509868793267296,"PFN2/TPM1",2
"GO:0061028","GO:0061028","establishment of endothelial barrier","2/276","46/18723",0.147249603645548,0.562647207061162,0.509868793267296,"VCL/PTPRS",2
"GO:0070828","GO:0070828","heterochromatin organization","2/276","46/18723",0.147249603645548,0.562647207061162,0.509868793267296,"APOBEC1/ZNFX1",2
"GO:0002028","GO:0002028","regulation of sodium ion transport","3/276","90/18723",0.147516095645915,0.562647207061162,0.509868793267296,"SLC9A3R1/BPIFA1/STOM",3
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","3/276","90/18723",0.147516095645915,0.562647207061162,0.509868793267296,"VCL/RAP2B/HSPB1",3
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","3/276","90/18723",0.147516095645915,0.562647207061162,0.509868793267296,"ADM/NECTIN1/TP63",3
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation","3/276","90/18723",0.147516095645915,0.562647207061162,0.509868793267296,"TRIB1/ZFP36L1/MYC",3
"GO:0061097","GO:0061097","regulation of protein tyrosine kinase activity","3/276","90/18723",0.147516095645915,0.562647207061162,0.509868793267296,"ERRFI1/RAP2B/GPRC5A",3
"GO:0009566","GO:0009566","fertilization","5/276","190/18723",0.150090971712882,0.562647207061162,0.509868793267296,"SPA17/CFAP69/PLAT/IFTAP/SPAG1",5
"GO:0002357","GO:0002357","defense response to tumor cell","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"RBMS3",1
"GO:0002604","GO:0002604","regulation of dendritic cell antigen processing and presentation","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"CD74",1
"GO:0002645","GO:0002645","positive regulation of tolerance induction","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"FOXJ1",1
"GO:0002924","GO:0002924","negative regulation of humoral immune response mediated by circulating immunoglobulin","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"FOXJ1",1
"GO:0007042","GO:0007042","lysosomal lumen acidification","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"GRN",1
"GO:0010739","GO:0010739","positive regulation of protein kinase A signaling","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"ADGRV1",1
"GO:0018026","GO:0018026","peptidyl-lysine monomethylation","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"KMT5A",1
"GO:0031652","GO:0031652","positive regulation of heat generation","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"PTGS2",1
"GO:0032610","GO:0032610","interleukin-1 alpha production","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"IL1R2",1
"GO:0032650","GO:0032650","regulation of interleukin-1 alpha production","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"IL1R2",1
"GO:0033033","GO:0033033","negative regulation of myeloid cell apoptotic process","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"KITLG",1
"GO:0033327","GO:0033327","Leydig cell differentiation","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"MGST1",1
"GO:0034163","GO:0034163","regulation of toll-like receptor 9 signaling pathway","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"PTPRS",1
"GO:0034379","GO:0034379","very-low-density lipoprotein particle assembly","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"SOAT2",1
"GO:0034454","GO:0034454","microtubule anchoring at centrosome","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"PCM1",1
"GO:0034770","GO:0034770","histone H4-K20 methylation","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"KMT5A",1
"GO:0035090","GO:0035090","maintenance of apical/basal cell polarity","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"SLC9A3R1",1
"GO:0042447","GO:0042447","hormone catabolic process","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"SULT1E1",1
"GO:0043619","GO:0043619","regulation of transcription from RNA polymerase II promoter in response to oxidative stress","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"EPAS1",1
"GO:0044771","GO:0044771","meiotic cell cycle phase transition","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"MAPK15",1
"GO:0045060","GO:0045060","negative thymic T cell selection","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"CD74",1
"GO:0045199","GO:0045199","maintenance of epithelial cell apical/basal polarity","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"SLC9A3R1",1
"GO:0046598","GO:0046598","positive regulation of viral entry into host cell","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"CD74",1
"GO:0046643","GO:0046643","regulation of gamma-delta T cell activation","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"EGR3",1
"GO:0048680","GO:0048680","positive regulation of axon regeneration","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"GRN",1
"GO:0051132","GO:0051132","NK T cell activation","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"HSPH1",1
"GO:0051561","GO:0051561","positive regulation of mitochondrial calcium ion concentration","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"TGM2",1
"GO:0051798","GO:0051798","positive regulation of hair follicle development","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"HPSE",1
"GO:0060433","GO:0060433","bronchus development","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"TULP3",1
"GO:0060742","GO:0060742","epithelial cell differentiation involved in prostate gland development","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"TP63",1
"GO:0072110","GO:0072110","glomerular mesangial cell proliferation","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"EGR1",1
"GO:0075294","GO:0075294","positive regulation by symbiont of entry into host","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"CD74",1
"GO:0090084","GO:0090084","negative regulation of inclusion body assembly","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"SORL1",1
"GO:0097050","GO:0097050","type B pancreatic cell apoptotic process","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"CAPN10",1
"GO:0099550","GO:0099550","trans-synaptic signaling, modulating synaptic transmission","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"PLAT",1
"GO:0106049","GO:0106049","regulation of cellular response to osmotic stress","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"PTGS2",1
"GO:1900426","GO:1900426","positive regulation of defense response to bacterium","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"GRN",1
"GO:1902033","GO:1902033","regulation of hematopoietic stem cell proliferation","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"KITLG",1
"GO:1905668","GO:1905668","positive regulation of protein localization to endosome","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"SORL1",1
"GO:1990440","GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"ATF3",1
"GO:2000343","GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"CD74",1
"GO:2000392","GO:2000392","regulation of lamellipodium morphogenesis","1/276","11/18723",0.150752415766025,0.562647207061162,0.509868793267296,"CD44",1
"GO:0010712","GO:0010712","regulation of collagen metabolic process","2/276","47/18723",0.152375643276313,0.562647207061162,0.509868793267296,"ERRFI1/CCN2",2
"GO:0045581","GO:0045581","negative regulation of T cell differentiation","2/276","47/18723",0.152375643276313,0.562647207061162,0.509868793267296,"FOXJ1/CD74",2
"GO:0051972","GO:0051972","regulation of telomerase activity","2/276","47/18723",0.152375643276313,0.562647207061162,0.509868793267296,"MAPK15/MYC",2
"GO:1903170","GO:1903170","negative regulation of calcium ion transmembrane transport","2/276","47/18723",0.152375643276313,0.562647207061162,0.509868793267296,"CALM1/CALM2",2
"GO:0050768","GO:0050768","negative regulation of neurogenesis","4/276","140/18723",0.1525953897395,0.562647207061162,0.509868793267296,"SORL1/PCM1/SEMA5A/PTPRS",4
"GO:0032355","GO:0032355","response to estradiol","4/276","141/18723",0.155359565352022,0.562647207061162,0.509868793267296,"RUVBL2/CCN2/PTGS2/IGFBP2",4
"GO:0050921","GO:0050921","positive regulation of chemotaxis","4/276","141/18723",0.155359565352022,0.562647207061162,0.509868793267296,"CD74/F3/SEMA5A/HSPB1",4
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","4/276","141/18723",0.155359565352022,0.562647207061162,0.509868793267296,"FOXJ1/CD74/SDC4/SCGB1A1",4
"GO:0002673","GO:0002673","regulation of acute inflammatory response","2/276","48/18723",0.157536278316415,0.562647207061162,0.509868793267296,"PTGS2/PTGES",2
"GO:0042886","GO:0042886","amide transport","7/276","301/18723",0.15790480883031,0.562647207061162,0.509868793267296,"BAIAP3/CD74/RFX3/CAPN10/SLC9A3R1/MGST1/DYNLL1",7
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","3/276","93/18723",0.158014075377215,0.562647207061162,0.509868793267296,"CD74/BCL10/IL33",3
"GO:0051591","GO:0051591","response to cAMP","3/276","93/18723",0.158014075377215,0.562647207061162,0.509868793267296,"JUN/FOS/ZFP36L1",3
"GO:0050729","GO:0050729","positive regulation of inflammatory response","4/276","142/18723",0.158142490631356,0.562647207061162,0.509868793267296,"GRN/TGM2/PTGS2/IL33",4
"GO:0034763","GO:0034763","negative regulation of transmembrane transport","4/276","143/18723",0.160943861649476,0.562647207061162,0.509868793267296,"CALM1/SLC9A3R1/CALM2/OAZ2",4
"GO:0070555","GO:0070555","response to interleukin-1","4/276","143/18723",0.160943861649476,0.562647207061162,0.509868793267296,"EGR1/IL1R1/IL1R2/CHI3L1",4
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","3/276","94/18723",0.161563656236581,0.562647207061162,0.509868793267296,"EGR3/PTGS2/NR4A1",3
"GO:2000146","GO:2000146","negative regulation of cell motility","8/276","359/18723",0.162181424096209,0.562647207061162,0.509868793267296,"MAPK15/CD74/SLC9A3R1/PFN2/VCL/TRIB1/RAP2B/TPM1",8
"GO:0002762","GO:0002762","negative regulation of myeloid leukocyte differentiation","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"TRIB1/MYC",2
"GO:0006953","GO:0006953","acute-phase response","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"PTGS2/PTGES",2
"GO:0009409","GO:0009409","response to cold","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"FOS/ADM",2
"GO:0014075","GO:0014075","response to amine","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"CALM1/NR4A1",2
"GO:0032692","GO:0032692","negative regulation of interleukin-1 production","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"ERRFI1/IL1R2",2
"GO:0035088","GO:0035088","establishment or maintenance of apical/basal cell polarity","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"FOXJ1/SLC9A3R1",2
"GO:0042304","GO:0042304","regulation of fatty acid biosynthetic process","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"CD74/PTGS2",2
"GO:0042461","GO:0042461","photoreceptor cell development","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"RPGRIP1L/DZANK1",2
"GO:0045778","GO:0045778","positive regulation of ossification","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"CCN1/ADGRV1",2
"GO:0061245","GO:0061245","establishment or maintenance of bipolar cell polarity","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"FOXJ1/SLC9A3R1",2
"GO:0070169","GO:0070169","positive regulation of biomineral tissue development","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"CCN1/ADGRV1",2
"GO:0070741","GO:0070741","response to interleukin-6","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"ST3GAL6/CHI3L1",2
"GO:0070849","GO:0070849","response to epidermal growth factor","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"ZFP36L1/ERRFI1",2
"GO:0072091","GO:0072091","regulation of stem cell proliferation","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"KITLG/ZFP36L1",2
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/276","49/18723",0.162729386155316,0.562647207061162,0.509868793267296,"ATF3/TIMP3",2
"GO:0002024","GO:0002024","diet induced thermogenesis","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"SORL1",1
"GO:0006068","GO:0006068","ethanol catabolic process","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"SULT1E1",1
"GO:0006216","GO:0006216","cytidine catabolic process","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"APOBEC1",1
"GO:0006534","GO:0006534","cysteine metabolic process","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"CTH",1
"GO:0006703","GO:0006703","estrogen biosynthetic process","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"HSD17B2",1
"GO:0007614","GO:0007614","short-term memory","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"RCAN1",1
"GO:0009972","GO:0009972","cytidine deamination","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"APOBEC1",1
"GO:0010623","GO:0010623","programmed cell death involved in cell development","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"KITLG",1
"GO:0010642","GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"SLC9A3R1",1
"GO:0016554","GO:0016554","cytidine to uridine editing","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"APOBEC1",1
"GO:0031953","GO:0031953","negative regulation of protein autophosphorylation","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"ERRFI1",1
"GO:0032782","GO:0032782","bile acid secretion","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"SLC9A3R1",1
"GO:0034333","GO:0034333","adherens junction assembly","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"VCL",1
"GO:0035112","GO:0035112","genitalia morphogenesis","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"TP63",1
"GO:0035933","GO:0035933","glucocorticoid secretion","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"CRY2",1
"GO:0038203","GO:0038203","TORC2 signaling","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"PRR5L",1
"GO:0043129","GO:0043129","surfactant homeostasis","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"EPAS1",1
"GO:0043383","GO:0043383","negative T cell selection","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"CD74",1
"GO:0044650","GO:0044650","adhesion of symbiont to host cell","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"NECTIN1",1
"GO:0045117","GO:0045117","azole transmembrane transport","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"SLC44A4",1
"GO:0045605","GO:0045605","negative regulation of epidermal cell differentiation","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"TP63",1
"GO:0045683","GO:0045683","negative regulation of epidermis development","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"TP63",1
"GO:0046087","GO:0046087","cytidine metabolic process","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"APOBEC1",1
"GO:0060221","GO:0060221","retinal rod cell differentiation","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"RPGRIP1L",1
"GO:0060601","GO:0060601","lateral sprouting from an epithelium","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"TP63",1
"GO:0060831","GO:0060831","smoothened signaling pathway involved in dorsal/ventral neural tube patterning","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"TULP3",1
"GO:0060907","GO:0060907","positive regulation of macrophage cytokine production","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"CD74",1
"GO:0061517","GO:0061517","macrophage proliferation","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"IL33",1
"GO:0070572","GO:0070572","positive regulation of neuron projection regeneration","1/276","12/18723",0.163278726863106,0.562647207061162,0.509868793267296,"GRN",1
